,id,number_of_cpu_cores,occupied_cores,voltages_frequencies,ISL,capacitance,powerIdle,batteryLevel,errorRate,acceptableTasks,handleSafeTask
20,iot 20,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)]]",0.15,"[2.088235581833896e-10, 2.9451259499491406e-10, 2.2359396891600489e-10, 2.445831246325135e-10, 2.2530986392426473e-10, 2.1138133654297021e-10, 2.8181281211283837e-10, 2.9364805423184315e-10]","[0.001, 0.0009, 0.001, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999, 0.001]",40000000000.0,0.03,"[3, 2, 1, 4]",1
21,iot 21,4,"[0, 0, 0, 0]","[[(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (40000000.0, 2.7)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (160000000.0, 5.0)]]",0.2,"[2.527207950837204e-10, 2.476190957600468e-10, 2.272659624353643e-10, 2.5843835399615326e-10]","[0.0009, 0.0009, 0.0009, 0.0009]",38000000000.0,0.05,"[2, 3, 4, 1]",1
22,iot 22,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (20000000.0, 2.3), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (160000000.0, 5.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(80000000.0, 4.0), (20000000.0, 2.3), (10000000.0, 1.8)]]",0.11,"[2.426476081264757e-10, 2.982827717967374e-10, 2.7170864251659607e-10, 2.0268457601604079e-10, 2.941172894946177e-10, 2.675184360824546e-10, 2.165419099826132e-10, 2.097466253413932e-10, 2.0366862160433144e-10, 2.0086823322003362e-10, 2.6255368966140575e-10, 2.0019554604001834e-10, 2.996476269224327e-10, 2.492319871010977e-10, 2.1977317544786997e-10, 2.748657663802183e-10]","[0.001, 0.0007999999999999999, 0.001, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.001, 0.001, 0.0009, 0.0007999999999999999, 0.001]",38000000000.0,0.04,"[1, 2, 4]",1
23,iot 23,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)]]",0.14,"[2.502401025588901e-10, 2.711676045813635e-10, 2.1749955534039858e-10, 2.2605489456631732e-10]","[0.0009, 0.0007999999999999999, 0.001, 0.0007999999999999999]",40000000000.0,0.02,"[1, 3, 4, 2]",1
24,iot 24,4,"[0, 0, 0, 0]","[[(40000000.0, 2.7), (10000000.0, 1.8), (20000000.0, 2.3)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)]]",0.11,"[2.4381067640848093e-10, 2.438692661245649e-10, 2.398648489865238e-10, 2.6385829428984426e-10]","[0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001]",37000000000.0,0.01,"[1, 3, 4, 2]",1
25,iot 25,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (160000000.0, 5.0)], [(160000000.0, 5.0), (80000000.0, 4.0), (40000000.0, 2.7)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(20000000.0, 2.3), (80000000.0, 4.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(40000000.0, 2.7), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)]]",0.18,"[2.5059517342992487e-10, 2.4856098304514873e-10, 2.201725439257949e-10, 2.460057992426709e-10, 2.6515807967372793e-10, 2.2694241797975835e-10, 2.652033305150936e-10, 2.450211625157742e-10, 2.1606090162146462e-10, 2.7012540186294454e-10, 2.3314451309778986e-10, 2.329856003657163e-10, 2.9602345345601265e-10, 2.693855588319554e-10, 2.52081455553864e-10, 2.361852385067482e-10]","[0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0009, 0.0009, 0.0007999999999999999, 0.001]",37000000000.0,0.03,"[2, 4, 3]",1
26,iot 26,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (10000000.0, 1.8), (160000000.0, 5.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)], [(10000000.0, 1.8), (20000000.0, 2.3), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(40000000.0, 2.7), (80000000.0, 4.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)]]",0.14,"[2.5413711300215025e-10, 2.4641075733652817e-10, 2.095433284924285e-10, 2.887801024247703e-10, 2.2287175068318818e-10, 2.2451881260352416e-10, 2.0591842992804543e-10, 2.873744111709197e-10, 2.0612367414152067e-10, 2.2162231495599475e-10, 2.508068528781367e-10, 2.826034896578747e-10, 2.1700476231179265e-10, 2.930355749704356e-10, 2.495683846323841e-10, 2.8563831153845903e-10]","[0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.0007999999999999999, 0.001, 0.0009]",38000000000.0,0.03,"[3, 2, 4]",1
27,iot 27,4,"[0, 0, 0, 0]","[[(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)]]",0.19,"[2.4604719554177146e-10, 2.1666017941835927e-10, 2.8737384018134576e-10, 2.2628254846044584e-10]","[0.0009, 0.0009, 0.001, 0.0007999999999999999]",39000000000.0,0.05,"[1, 3, 4]",1
28,iot 28,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (160000000.0, 5.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (80000000.0, 4.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (20000000.0, 2.3), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (20000000.0, 2.3)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)]]",0.2,"[2.720878895760119e-10, 2.8078310183369377e-10, 2.740214468205575e-10, 2.857117137751408e-10, 2.1296390514340927e-10, 2.2430180732730118e-10, 2.2298976611046113e-10, 2.6329112841564824e-10, 2.0750325039344487e-10, 2.822928419011407e-10, 2.620866016985807e-10, 2.53929046194558e-10, 2.9274227829991196e-10, 2.1840277046417294e-10, 2.394686438910759e-10, 2.3935345671184293e-10]","[0.001, 0.0009, 0.001, 0.001, 0.0009, 0.001, 0.0009, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.001, 0.0009, 0.001, 0.0007999999999999999]",37000000000.0,0.03,"[1, 4, 3]",1
29,iot 29,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (20000000.0, 2.3), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (20000000.0, 2.3), (160000000.0, 5.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)]]",0.1,"[2.9837280893521044e-10, 2.2539309998191283e-10, 2.2582686282144473e-10, 2.349818007711098e-10, 2.58065687343666e-10, 2.0546685620101092e-10, 2.701506734326721e-10, 2.691813130063766e-10, 2.9326387700928196e-10, 2.5911633801579033e-10, 2.729413259533563e-10, 2.384012662159447e-10, 2.492586156366087e-10, 2.92758584453198e-10, 2.322338490998204e-10, 2.5372400949153674e-10]","[0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.0009, 0.001, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001, 0.001, 0.0009]",38000000000.0,0.01,"[3, 2, 1, 4]",1
30,iot 30,4,"[0, 0, 0, 0]","[[(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(10000000.0, 1.8), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.1,"[2.9751402946082646e-10, 2.6236467089476213e-10, 2.8546333311240236e-10, 2.74450067585147e-10]","[0.0007999999999999999, 0.0009, 0.0009, 0.0009]",38000000000.0,0.02,"[2, 3, 1]",1
31,iot 31,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (20000000.0, 2.3), (80000000.0, 4.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (80000000.0, 4.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)], [(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(10000000.0, 1.8), (40000000.0, 2.7), (160000000.0, 5.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(20000000.0, 2.3), (40000000.0, 2.7), (80000000.0, 4.0)]]",0.14,"[2.3227718425451926e-10, 2.700114745017257e-10, 2.96234831323835e-10, 2.770394566995713e-10, 2.386696368112833e-10, 2.777841082197826e-10, 2.2524606990381191e-10, 2.7491275735292596e-10, 2.3245919766138804e-10, 2.3140440331850467e-10, 2.1456581315433507e-10, 2.646186548265386e-10, 2.5938528693043204e-10, 2.160031006713589e-10, 2.2438861879610525e-10, 2.1780867840995014e-10]","[0.0007999999999999999, 0.0009, 0.001, 0.0009, 0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.001, 0.0009, 0.001, 0.001]",39000000000.0,0.05,"[1, 4, 2, 3]",1
32,iot 32,4,"[0, 0, 0, 0]","[[(160000000.0, 5.0), (20000000.0, 2.3), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (10000000.0, 1.8), (80000000.0, 4.0)]]",0.16,"[2.523410268822442e-10, 2.766241672900722e-10, 2.1474495495654213e-10, 2.5602195248119604e-10]","[0.0007999999999999999, 0.0009, 0.0009, 0.0009]",36000000000.0,0.04,"[4, 1, 2, 3]",1
33,iot 33,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(40000000.0, 2.7), (10000000.0, 1.8), (160000000.0, 5.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(80000000.0, 4.0), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (20000000.0, 2.3), (160000000.0, 5.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)]]",0.14,"[2.311356313389195e-10, 2.4205017677983606e-10, 2.833294453934176e-10, 2.0938303863068708e-10, 2.0459831629235055e-10, 2.423226092740486e-10, 2.879914913823328e-10, 2.7724025183079414e-10, 2.749013350884128e-10, 2.004972182153178e-10, 2.3956426441185145e-10, 2.845440668221532e-10, 2.060031983254076e-10, 2.8911816321492746e-10, 2.1990769380593218e-10, 2.6394238558117203e-10]","[0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001, 0.0009, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0007999999999999999]",38000000000.0,0.04,"[1, 3, 4]",1
34,iot 34,4,"[0, 0, 0, 0]","[[(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)]]",0.17,"[2.938237589850584e-10, 2.0879920059392969e-10, 2.202600145079802e-10, 2.958978310836167e-10]","[0.0009, 0.001, 0.001, 0.0009]",38000000000.0,0.01,"[1, 3, 4]",1
35,iot 35,4,"[0, 0, 0, 0]","[[(160000000.0, 5.0), (80000000.0, 4.0), (10000000.0, 1.8)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)], [(40000000.0, 2.7), (20000000.0, 2.3), (10000000.0, 1.8)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)]]",0.16,"[2.631220039040822e-10, 2.797390936797921e-10, 2.2150170649768188e-10, 2.326370666096215e-10]","[0.0009, 0.0007999999999999999, 0.001, 0.0007999999999999999]",38000000000.0,0.02,"[2, 3, 1]",1
36,iot 36,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(160000000.0, 5.0), (20000000.0, 2.3), (80000000.0, 4.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(160000000.0, 5.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)]]",0.16,"[2.43384607719109e-10, 2.6774518583990786e-10, 2.661523177672619e-10, 2.45502974792364e-10, 2.840947273830627e-10, 2.2140270922135721e-10, 2.6834169540585015e-10, 2.653315851121068e-10]","[0.0009, 0.001, 0.0007999999999999999, 0.001, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001]",39000000000.0,0.05,"[2, 1, 4, 3]",0
37,iot 37,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (80000000.0, 4.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (10000000.0, 1.8)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (40000000.0, 2.7), (10000000.0, 1.8)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)]]",0.11,"[2.9879948443951154e-10, 2.898208592590967e-10, 2.631476680688309e-10, 2.0803993664524301e-10, 2.361190591964783e-10, 2.4296254862032725e-10, 2.6688643379202776e-10, 2.844799460168799e-10]","[0.0009, 0.0009, 0.0009, 0.0007999999999999999, 0.0009, 0.0009, 0.001, 0.0007999999999999999]",37000000000.0,0.04,"[2, 1, 4, 3]",1
38,iot 38,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)], [(160000000.0, 5.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(80000000.0, 4.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(40000000.0, 2.7), (80000000.0, 4.0), (10000000.0, 1.8)], [(10000000.0, 1.8), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(80000000.0, 4.0), (160000000.0, 5.0), (10000000.0, 1.8)], [(80000000.0, 4.0), (40000000.0, 2.7), (160000000.0, 5.0)], [(20000000.0, 2.3), (10000000.0, 1.8), (80000000.0, 4.0)], [(10000000.0, 1.8), (80000000.0, 4.0), (40000000.0, 2.7)], [(160000000.0, 5.0), (10000000.0, 1.8), (80000000.0, 4.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (10000000.0, 1.8)], [(160000000.0, 5.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(20000000.0, 2.3), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.14,"[2.2329391233757088e-10, 2.343492707143278e-10, 2.259435147245865e-10, 2.852281012395076e-10, 2.538078559724454e-10, 2.310208729985877e-10, 2.1616627071614376e-10, 2.4725333359258674e-10, 2.416403019364554e-10, 2.9941632726066575e-10, 2.519537221693687e-10, 2.919727015497058e-10, 2.8937326817071344e-10, 2.0986675843779477e-10, 2.284913272808904e-10, 2.5678160177469203e-10]","[0.0007999999999999999, 0.0007999999999999999, 0.0009, 0.001, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.0009, 0.0007999999999999999, 0.0009, 0.0007999999999999999, 0.0009]",39000000000.0,0.02,"[3, 2, 4, 1]",1
39,iot 39,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(40000000.0, 2.7), (160000000.0, 5.0), (80000000.0, 4.0)], [(160000000.0, 5.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(20000000.0, 2.3), (10000000.0, 1.8), (160000000.0, 5.0)], [(10000000.0, 1.8), (40000000.0, 2.7), (80000000.0, 4.0)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(20000000.0, 2.3), (80000000.0, 4.0), (40000000.0, 2.7)], [(80000000.0, 4.0), (40000000.0, 2.7), (10000000.0, 1.8)], [(80000000.0, 4.0), (160000000.0, 5.0), (40000000.0, 2.7)]]",0.14,"[2.3212844627521268e-10, 2.787479148367423e-10, 2.943193403500308e-10, 2.586368430472123e-10, 2.4084735284205205e-10, 2.442450886026872e-10, 2.7492947910153473e-10, 2.1151591575322556e-10]","[0.001, 0.0007999999999999999, 0.001, 0.001, 0.0007999999999999999, 0.0007999999999999999, 0.001, 0.001]",38000000000.0,0.02,"[2, 3, 1, 4]",1
40,iot 40,4,"[0, 0, 0, 0]","[[(80000000.0, 4.0), (10000000.0, 1.8), (40000000.0, 2.7)], [(80000000.0, 4.0), (10000000.0, 1.8), (20000000.0, 2.3)], [(80000000.0, 4.0), (20000000.0, 2.3), (40000000.0, 2.7)], [(10000000.0, 1.8), (80000000.0, 4.0), (160000000.0, 5.0)]]",0.15,"[2.680410656308974e-10, 2.194861447345656e-10, 2.702707362501818e-10, 2.7491920977303613e-10]","[0.0007999999999999999, 0.0009, 0.001, 0.0009]",36000000000.0,0.05,"[3, 1, 4]",1
41,iot 41,8,"[0, 0, 0, 0, 0, 0, 0, 0]","[[(20000000.0, 2.3), (40000000.0, 2.7), (160000000.0, 5.0)], [(80000000.0, 4.0), (40000000.0, 2.7), (20000000.0, 2.3)], [(40000000.0, 2.7), (20000000.0, 2.3), (80000000.0, 4.0)], [(10000000.0, 1.8), (160000000.0, 5.0), (20000000.0, 2.3)], [(40000000.0, 2.7), (160000000.0, 5.0), (20000000.0, 2.3)], [(20000000.0, 2.3), (160000000.0, 5.0), (80000000.0, 4.0)], [(10000000.0, 1.8), (20000000.0, 2.3), (80000000.0, 4.0)], [(40000000.0, 2.7), (80000000.0, 4.0), (160000000.0, 5.0)]]",0.14,"[2.1584060873932464e-10, 2.4300944606554695e-10, 2.577593989665498e-10, 2.695826188474775e-10, 2.468752760681399e-10, 2.0602976710198267e-10, 2.2201407012511024e-10, 2.458219433400954e-10]","[0.0007999999999999999, 0.001, 0.0007999999999999999, 0.0009, 0.0009, 0.0009, 0.001, 0.001]",37000000000.0,0.04,"[4, 1, 3, 2]",1
